f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,0.028956741,-0.29422328,-0.053236388,-0.043927666,-0.5623282,-0.07414317,-0.17444271,-0.7310102,-0.07319021,-0.26150802,-0.85369736,-0.06174709,-0.27366915,-0.43833098,-0.11860255,-0.38377005,-0.7736696,-0.12988281,-0.35309815,-0.8936579,-0.11609228,-0.31338957,-0.94448775,-0.09864022,-0.35963032,-0.33141583,-0.08672962,-0.49435714,-0.6910275,-0.09616535,-0.44958425,-0.83783925,-0.080430724,-0.38366863,-0.9025015,-0.06334064,-0.39344132,-0.2637005,-0.04842622,-0.4911966,-0.56983334,-0.044238936,-0.4493787,-0.70660245,-0.030609107,-0.39765584,-0.76685405,-0.022689003,-0.39355806,-0.22217564,-0.012212834,-0.45215252,-0.46386304,-0.0017399935,-0.42405847,-0.57308203,0.017798394,-0.3861419,-0.62746865,0.035213392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,0.025250059,-0.27805486,-0.06853191,-0.0551178,-0.5468117,-0.09077486,-0.18578622,-0.7137814,-0.08949485,-0.28401834,-0.8153966,-0.076661594,-0.2908491,-0.3964889,-0.11687181,-0.40103745,-0.7334078,-0.14040236,-0.3717657,-0.86908907,-0.13953967,-0.32733113,-0.93620175,-0.12798697,-0.37036186,-0.28883877,-0.07808456,-0.5029502,-0.65249723,-0.099179216,-0.45703495,-0.8094395,-0.092849866,-0.38959453,-0.8813886,-0.07941171,-0.3998175,-0.22492048,-0.036625717,-0.512731,-0.53318894,-0.043769866,-0.47431844,-0.68152803,-0.035445686,-0.42561942,-0.75209945,-0.02755019,-0.39763358,-0.19404563,0.001330472,-0.47554252,-0.43829495,0.0021146382,-0.45435882,-0.55751705,0.016913712,-0.42039403,-0.62209487,0.03321141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,0.032873843,-0.28459215,-0.08491,-0.05883147,-0.5494583,-0.11434265,-0.20256215,-0.71854883,-0.11377575,-0.29311812,-0.8537324,-0.09944708,-0.30622125,-0.3912365,-0.14677955,-0.4150426,-0.73127323,-0.16393366,-0.37335533,-0.8714554,-0.15046811,-0.3268216,-0.9358765,-0.1316159,-0.38917994,-0.2802339,-0.09759203,-0.5154319,-0.6594624,-0.11672926,-0.44688454,-0.8165276,-0.102427155,-0.37151754,-0.8835365,-0.0832952,-0.41692528,-0.22143239,-0.04426554,-0.5061168,-0.5454673,-0.048954647,-0.44793254,-0.68900806,-0.035602618,-0.392422,-0.75080925,-0.02497683,-0.40977794,-0.19240327,0.0047049555,-0.46367162,-0.4464405,0.007626828,-0.42607278,-0.55745035,0.023121698,-0.38646707,-0.61179197,0.039403066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,0.03144656,-0.2861566,-0.08268579,-0.04267095,-0.55135775,-0.11739619,-0.17344286,-0.7267271,-0.12319166,-0.26710886,-0.85728663,-0.11697439,-0.2939573,-0.4186859,-0.14819057,-0.38717583,-0.76276696,-0.16220635,-0.3453236,-0.8921466,-0.14758956,-0.30065012,-0.9450368,-0.1285102,-0.37680626,-0.31770536,-0.10110592,-0.48440787,-0.69297254,-0.110039264,-0.42216286,-0.83997405,-0.09328416,-0.34831867,-0.89611745,-0.075531036,-0.4062544,-0.2569005,-0.04932024,-0.48411995,-0.5786744,-0.04460154,-0.43303078,-0.7121075,-0.03056495,-0.3776871,-0.7665461,-0.022997292,-0.4024406,-0.2264242,-0.0020636157,-0.4506684,-0.47146654,0.002977583,-0.41632712,-0.57793784,0.017134823,-0.37879497,-0.6300886,0.031470414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,0.022777624,-0.29127142,-0.07867592,-0.069225624,-0.55733824,-0.104070134,-0.20893757,-0.7239523,-0.09988401,-0.30176958,-0.848845,-0.08208245,-0.32937747,-0.39960802,-0.134174,-0.42046234,-0.7495044,-0.14594564,-0.37165546,-0.88428295,-0.1310312,-0.31897375,-0.94121087,-0.11125551,-0.41357097,-0.29080564,-0.08558714,-0.5369239,-0.6827918,-0.09822202,-0.46405688,-0.8346321,-0.08177547,-0.3823472,-0.8942418,-0.061207984,-0.44058847,-0.22956045,-0.03248744,-0.5271808,-0.55950624,-0.03042382,-0.46602517,-0.69440293,-0.015215555,-0.40419725,-0.7442409,-0.0033344587,-0.4305224,-0.19470885,0.016791498,-0.4844964,-0.4416427,0.027306203,-0.44949034,-0.5543125,0.04578533,-0.40970188,-0.6066948,0.06407841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,0.016457621,-0.29995865,-0.08933905,-0.08926316,-0.56414247,-0.12195271,-0.24245499,-0.7310953,-0.12071654,-0.34059876,-0.8574577,-0.104373515,-0.34322003,-0.39659086,-0.16594568,-0.4601357,-0.74770164,-0.17920743,-0.40557492,-0.8832511,-0.15662481,-0.34604448,-0.9291193,-0.13034858,-0.4309622,-0.27902535,-0.11105252,-0.565031,-0.67312706,-0.12681623,-0.48694602,-0.8309577,-0.10699547,-0.403354,-0.88743633,-0.084402695,-0.46022573,-0.21582028,-0.050155673,-0.54940337,-0.5529917,-0.047366843,-0.4801004,-0.6996454,-0.030973274,-0.4120774,-0.7528849,-0.02039267,-0.44972068,-0.1800646,0.006285625,-0.49805537,-0.43587834,0.013608185,-0.4551361,-0.5526362,0.027840948,-0.40990093,-0.60516375,0.042581018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,0.0032796587,-0.3158621,-0.060765553,-0.10380194,-0.5665066,-0.07961752,-0.26007918,-0.7203579,-0.0708312,-0.35791636,-0.8538347,-0.048356824,-0.3687177,-0.4287752,-0.11287043,-0.4843941,-0.75457126,-0.10868287,-0.43573287,-0.8811977,-0.08080473,-0.37864894,-0.9240793,-0.0519858,-0.45475316,-0.3018893,-0.06706194,-0.59277236,-0.67099684,-0.06647609,-0.5194531,-0.8157167,-0.044683907,-0.43761265,-0.86504775,-0.02073493,-0.47912142,-0.22520219,-0.013861376,-0.5764301,-0.542652,0.004468895,-0.5144209,-0.679866,0.025255764,-0.44946823,-0.7256532,0.03824756,-0.46508417,-0.17289792,0.03711969,-0.52765435,-0.4175719,0.06344681,-0.4886364,-0.5273185,0.08929648,-0.4431419,-0.570586,0.11164629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.001145505,-0.3200944,-0.047557548,-0.11763264,-0.58076864,-0.06009639,-0.27695045,-0.7263738,-0.048584472,-0.37628117,-0.8464458,-0.024160117,-0.37619403,-0.43390578,-0.09848668,-0.49636582,-0.7589122,-0.09348126,-0.44628996,-0.8827377,-0.06639101,-0.39111292,-0.9195524,-0.0381325,-0.46302715,-0.3065084,-0.059826598,-0.60399306,-0.6763315,-0.0521898,-0.53192014,-0.8208992,-0.029349757,-0.45122358,-0.86647004,-0.0068075117,-0.4899657,-0.22486831,-0.013536561,-0.59696716,-0.54229885,0.011743308,-0.53798985,-0.68416667,0.032900717,-0.47407076,-0.73083353,0.04297999,-0.48004577,-0.1660395,0.031015497,-0.544782,-0.41202608,0.059622537,-0.5103009,-0.52731353,0.08426923,-0.47040606,-0.5725379,0.10412327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.031224241,-0.34574842,-0.043609317,-0.161884,-0.6044172,-0.04441256,-0.3384209,-0.7076345,-0.016233621,-0.45487294,-0.7781468,0.02822861,-0.44713485,-0.42641973,-0.096064046,-0.59935725,-0.71249485,-0.07253475,-0.5444271,-0.838273,-0.029959558,-0.47538567,-0.8709006,0.008713257,-0.527362,-0.26511422,-0.04864259,-0.7084721,-0.59530634,-0.027363963,-0.6373351,-0.7392693,0.0029767295,-0.54751265,-0.78151435,0.029108196,-0.54531074,-0.1599322,0.008864867,-0.6754637,-0.4474915,0.045231514,-0.61676514,-0.58979267,0.06407849,-0.5426246,-0.63528985,0.07098258,-0.5225317,-0.085455514,0.06612013,-0.60579944,-0.31520262,0.1042943,-0.56764114,-0.42941484,0.12926616,-0.5161677,-0.47408527,0.14797173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.043936085,-0.35279545,-0.040054355,-0.19314384,-0.6095768,-0.03446584,-0.37627175,-0.6975081,-0.0010871465,-0.49524376,-0.77156025,0.048778713,-0.48356122,-0.43271604,-0.06618045,-0.63183653,-0.70170283,-0.03169339,-0.5745157,-0.8183383,0.015942862,-0.5070783,-0.8476708,0.056532733,-0.55789113,-0.25647414,-0.019296631,-0.733345,-0.5700264,0.017438937,-0.6573197,-0.7023289,0.0524361,-0.56984866,-0.73896986,0.07966274,-0.5661579,-0.13749649,0.03558494,-0.698914,-0.406579,0.08179165,-0.6450213,-0.5469716,0.100267224,-0.57301825,-0.59696937,0.10507399,-0.5355996,-0.05137375,0.09005827,-0.6315905,-0.26433125,0.13448112,-0.5953799,-0.38239947,0.15934704,-0.54321456,-0.43166178,0.17683332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.06282838,-0.37491697,-0.040358204,-0.21488424,-0.6427514,-0.029839186,-0.3866688,-0.68612677,0.005629552,-0.49531567,-0.6383072,0.057264023,-0.5482643,-0.42607462,-0.04273599,-0.6916951,-0.67576456,-0.003966042,-0.6220948,-0.78197247,0.038950015,-0.5394806,-0.7943241,0.07647812,-0.6206487,-0.22602603,0.0017812159,-0.7837749,-0.50531906,0.04643458,-0.7033421,-0.6213927,0.07087903,-0.6087633,-0.63433576,0.08950824,-0.61956424,-0.09182631,0.053274956,-0.7324141,-0.3528202,0.09881532,-0.6616127,-0.46769226,0.10396269,-0.5798878,-0.48472393,0.10161763,-0.57731104,-0.001449752,0.10471602,-0.6630968,-0.22418092,0.14554974,-0.6134389,-0.32326594,0.1676209,-0.5512016,-0.349177,0.18496777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.06996794,-0.3744643,-0.04048231,-0.23456548,-0.63095224,-0.030528767,-0.4081706,-0.64691967,0.0026938764,-0.5025019,-0.5708885,0.049060933,-0.57659304,-0.424614,-0.038494162,-0.7095026,-0.6641018,-0.0032201759,-0.63583285,-0.7712003,0.03109215,-0.55139905,-0.7892764,0.06170786,-0.6460594,-0.21960673,0.002768492,-0.8025375,-0.4896579,0.04743855,-0.7226325,-0.61311215,0.06866552,-0.62332547,-0.63420874,0.08539792,-0.63595885,-0.0783106,0.0504896,-0.7421895,-0.3246773,0.09506743,-0.6739818,-0.44437033,0.097254045,-0.58723086,-0.46493235,0.09404593,-0.5807859,0.016203664,0.09763062,-0.6613946,-0.18646476,0.1390873,-0.61413467,-0.2890624,0.16089879,-0.54843557,-0.3201973,0.17845893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.069575295,-0.37969434,-0.039842434,-0.23254555,-0.6369578,-0.02919306,-0.40073895,-0.6360287,0.003021461,-0.4888601,-0.5476692,0.04865129,-0.59130573,-0.42779994,-0.023622362,-0.7217093,-0.67094624,0.0131564755,-0.6329064,-0.7728891,0.045519873,-0.54305756,-0.77568,0.07461379,-0.66254246,-0.21788338,0.015381581,-0.8161839,-0.5006285,0.06458619,-0.7226722,-0.6239104,0.084768645,-0.61560875,-0.63267285,0.10122276,-0.64953053,-0.07418947,0.059458412,-0.7543185,-0.3295974,0.10476208,-0.6784213,-0.44901937,0.103467435,-0.58727896,-0.4592088,0.09872213,-0.5909313,0.020149142,0.10291397,-0.66346437,-0.18985786,0.14187366,-0.6092431,-0.29089957,0.16097912,-0.5403708,-0.31221282,0.17744903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.0579581,-0.37748098,-0.06337704,-0.23856094,-0.62895375,-0.073548086,-0.4357351,-0.6579993,-0.057098296,-0.540901,-0.6025632,-0.023487858,-0.6167956,-0.38923335,-0.08292373,-0.7400809,-0.65820456,-0.0695371,-0.6400517,-0.7671887,-0.041895058,-0.5422414,-0.7709583,-0.0152841825,-0.68258256,-0.17464767,-0.042294107,-0.8368977,-0.46259138,-0.0228671,-0.73587847,-0.5879212,-2.4002351e-05,-0.62667626,-0.59481645,0.019727152,-0.66894454,-0.023714066,0.003571014,-0.79490787,-0.27448064,0.026184265,-0.7129931,-0.39878926,0.042478554,-0.6160655,-0.40998548,0.051610757,-0.60709745,0.08282915,0.04675122,-0.69610554,-0.12372345,0.069121204,-0.64248216,-0.23179899,0.09593472,-0.57137096,-0.2560203,0.11982235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.027120728,-0.36750033,-0.052140437,-0.20307048,-0.5971902,-0.05888418,-0.40226513,-0.6550199,-0.0416055,-0.51440436,-0.7146959,-0.008033887,-0.5882964,-0.35584173,-0.07857109,-0.7051811,-0.6577209,-0.067669526,-0.6145702,-0.7876381,-0.043929443,-0.5210729,-0.8099943,-0.019985145,-0.6645309,-0.16156952,-0.037930816,-0.7894132,-0.5066768,-0.022694573,-0.68247,-0.6479104,0.0021517037,-0.57338053,-0.6675836,0.024488298,-0.66641194,-0.040444143,0.0081285,-0.78077346,-0.35368976,0.027776243,-0.6888268,-0.4810086,0.046623558,-0.5875939,-0.49155757,0.060075954,-0.62140936,0.029378673,0.052467577,-0.7137427,-0.22333276,0.07815611,-0.6624008,-0.33898577,0.10352476,-0.592261,-0.37172416,0.12702572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.00833184,-0.3813744,-0.046372186,-0.18709362,-0.6265604,-0.040574394,-0.3833119,-0.6876235,-0.012342802,-0.50172937,-0.76030415,0.032391492,-0.5738603,-0.41768998,-0.03637798,-0.6837899,-0.6830926,-0.01482157,-0.59307617,-0.80506426,0.011499122,-0.49655285,-0.83482444,0.03703641,-0.64525646,-0.20841038,0.0076127625,-0.764672,-0.51241744,0.03693225,-0.6654612,-0.64663035,0.06481079,-0.5625971,-0.67869914,0.08944445,-0.6413338,-0.06092439,0.05446929,-0.7587544,-0.33490434,0.08559988,-0.68279135,-0.46469218,0.10820648,-0.5908218,-0.49640414,0.12394897,-0.5931393,0.040593732,0.099409774,-0.69784456,-0.17459013,0.13472286,-0.65331006,-0.28817806,0.16591676,-0.584154,-0.3315303,0.19408527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.008917838,-0.38488433,-0.026122648,-0.18072985,-0.6412441,-0.004728551,-0.37928474,-0.6998826,0.03720838,-0.49731833,-0.74114954,0.09843994,-0.57195675,-0.40875793,-0.011960583,-0.6808553,-0.6897061,0.026514938,-0.5878216,-0.8061472,0.0677681,-0.48429486,-0.8319714,0.10423453,-0.6515021,-0.20593116,0.0290996,-0.7774327,-0.5383166,0.068103895,-0.68120515,-0.67980784,0.10263611,-0.5722977,-0.7153267,0.13338046,-0.6532328,-0.070905395,0.07540428,-0.78056556,-0.37486625,0.11328663,-0.70313144,-0.5099948,0.13778265,-0.6057333,-0.5416091,0.1569338,-0.6102256,0.011797439,0.12206181,-0.71621263,-0.24027418,0.16492164,-0.6677345,-0.3562351,0.19944683,-0.5923797,-0.40268517,0.23132187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.0002713551,-0.37070584,-0.0375809,-0.17261963,-0.6178988,-0.008845445,-0.3658252,-0.6839945,0.05049035,-0.46943915,-0.76475126,0.13218695,-0.5203406,-0.39202553,-0.04313107,-0.6510277,-0.69158983,0.014375551,-0.5697395,-0.8173457,0.08569083,-0.484053,-0.85162866,0.14201927,-0.6017485,-0.20145793,0.016075863,-0.74187374,-0.56182605,0.068351954,-0.644563,-0.70867205,0.12723914,-0.5476471,-0.75092995,0.17531854,-0.6111411,-0.08017329,0.08227974,-0.73435736,-0.41271088,0.129883,-0.65228915,-0.55042136,0.16700402,-0.56450003,-0.5884404,0.19359611,-0.5822875,-0.0075010946,0.14851394,-0.6741431,-0.27518255,0.19710015,-0.6329395,-0.39773372,0.22950652,-0.57918143,-0.45863152,0.25774324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,0.004541132,-0.32832497,-0.088223785,-0.14795418,-0.5747745,-0.11236598,-0.3450055,-0.66798675,-0.102051355,-0.46435517,-0.77950215,-0.07186411,-0.50489485,-0.34321654,-0.12712234,-0.6370698,-0.6663965,-0.120986216,-0.5642445,-0.8187549,-0.08063968,-0.47668886,-0.8781878,-0.03941987,-0.5873376,-0.16965206,-0.062026493,-0.72209436,-0.5637288,-0.062754616,-0.62520975,-0.7393695,-0.02967361,-0.5216114,-0.80856407,0.008158405,-0.6041391,-0.065182336,0.0076829237,-0.7068262,-0.4454532,0.014603328,-0.6224105,-0.6065526,0.037841406,-0.53248554,-0.66215444,0.0628095,-0.5779671,-0.0016223234,0.07426072,-0.65602785,-0.30731046,0.09419784,-0.6174266,-0.4515917,0.116393805,-0.5650345,-0.52463216,0.14289212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
0.0,0.0,0.0,-0.0077088806,-0.33348715,-0.08326794,-0.15322627,-0.58119136,-0.102514274,-0.33857,-0.66508776,-0.08861883,-0.4613801,-0.7758974,-0.05386748,-0.5124501,-0.31391045,-0.11484496,-0.6519832,-0.6483291,-0.10742084,-0.5845785,-0.80552506,-0.068813816,-0.50248367,-0.864089,-0.029330375,-0.5969399,-0.13919812,-0.051648267,-0.74791217,-0.52234656,-0.051791426,-0.6544629,-0.69454396,-0.01950193,-0.54941016,-0.75194997,0.018571865,-0.61190045,-0.038161337,0.016232034,-0.7366472,-0.3910486,0.023421776,-0.65830505,-0.55156565,0.052463852,-0.5663632,-0.5996898,0.08264812,-0.583941,0.022509564,0.08112214,-0.6855988,-0.24519558,0.100331336,-0.6506197,-0.38211253,0.12845194,-0.5942845,-0.44739595,0.16117507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Food
